Station,SampleDate,SampleTime,SampleType,SampleDepth,Taxa,Division,Tally,Density,Biovolume,Notes,CurrentDivision
SB-WQ5,7/1/2015,13:15,water,0-5.2,Amphora sp.,Bacillariophyta,3,4.36E+03,5.23E+05,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,Aulacoseira sp.,Bacillariophyta,2,2.91E+03,1.31E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,cf. Cyclotella sp.,Bacillariophyta,12,6.42E+04,3.78E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,cf. Fragilaria crotonensis,Bacillariophyta,14,7.49E+04,4.52E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,Lindavia ocellata,Bacillariophyta,1,1.45E+03,5.70E+05,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,cf. Staurosira sp.,Bacillariophyta,4,2.14E+04,1.61E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,Chlamydomonas sp.,Chlorophyta,6,3.21E+04,3.02E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,cf. Chlorella spp.,Chlorophyta,112,5.99E+05,2.51E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,Monoraphidium sp.,Chlorophyta,1,8.00E+01,9.42E+03,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,cf. Oocystis sp.,Chlorophyta,4,5.81E+03,7.61E+05,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,Pediastrum duplex,Chlorophyta,60,3.21E+05,4.09E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,Scenedesmus sp.,Chlorophyta,22,1.18E+05,3.33E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,Tetrastrum sp.,Chlorophyta,8,4.28E+04,4.84E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,Kephyrion sp.,Chrysophyta,1,1.45E+03,1.14E+05,Organisms appear degraded.,Ochrophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,Cryptomonas sp.,Cryptophyta,4,2.14E+04,1.90E+07,Organisms appear degraded.,Cryptophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,Plagioselmis sp.,Cryptophyta,10,5.35E+04,4.54E+06,Organisms appear degraded.,Cryptophyta
SB-WQ5,7/1/2015,13:15,water,0-5.2,cf. Aphanocapsa sp.,Cyanobacteria,114,9.12E+03,4.78E+03,Organisms appear degraded.,Cyanobacteria
SB-WQ5,7/1/2015,13:15,water,0-5.2,cf. Chroococcus microscopicus,Cyanobacteria,336,1.80E+06,4.82E+05,Organisms appear degraded.,Cyanobacteria
SB-WQ5,7/1/2015,13:15,water,0-5.2,Chroococcus minutus,Cyanobacteria,74,3.96E+05,2.59E+07,Organisms appear degraded.,Cyanobacteria
SB-WQ5,7/1/2015,13:15,water,0-5.2,Dolichospermum sp.,Cyanobacteria,27,3.92E+04,1.64E+06,Organisms appear degraded.,Cyanobacteria
SB-WQ5,7/1/2015,13:15,water,0-5.2,cf. Microcystis sp.,Cyanobacteria,184,9.84E+05,6.44E+07,Organisms appear degraded.,Cyanobacteria
SB-WQ5,7/1/2015,13:15,water,0-5.2,Peridinium sp.,Pyrrophyta,2,1.07E+04,6.01E+07,Organisms appear degraded.,Miozoa
SB-WQ5,7/16/2015,12:47,water,0-5.3,Achnanthidium minutissimum,Bacillariophyta,6,6.42E+04,3.33E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Amphora sp.,Bacillariophyta,1,1.82E+03,9.44E+04,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Aulacoseira sp.,Bacillariophyta,3,5.45E+03,3.83E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Cocconeis placentula,Bacillariophyta,1,1.82E+03,1.21E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,cf. Cyclotella sp.,Bacillariophyta,13,1.39E+05,3.49E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Cymbella sp.,Bacillariophyta,3,3.21E+04,5.35E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Encyonema silesiacum,Bacillariophyta,1,1.07E+04,2.73E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,cf. Eucocconeis sp.,Bacillariophyta,1,1.07E+04,5.88E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,cf. Fragilaria crotonensis,Bacillariophyta,25,2.67E+05,1.84E+08,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Navicula spp.,Bacillariophyta,4,4.28E+04,2.35E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Nitzschia sp.,Bacillariophyta,1,1.07E+04,8.66E+05,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Staurosira sp.,Bacillariophyta,6,6.42E+04,9.83E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Stephanodiscus sp.,Bacillariophyta,1,1.00E+02,8.04E+04,Organisms appear degraded.,Bacillariophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Chlamydomonas sp.,Chlorophyta,2,2.14E+04,2.02E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,cf. Chlorella spp.,Chlorophyta,34,3.64E+05,1.52E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Crucigenia sp.,Chlorophyta,4,4.28E+04,1.54E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,cf. Oocystis sp.,Chlorophyta,16,2.91E+04,1.37E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Pediastrum duplex,Chlorophyta,22,4.00E+04,1.03E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Scenedesmus sp.,Chlorophyta,13,1.39E+05,1.16E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Kephyrion sp.,Chrysophyta,1,1.00E+02,7.85E+03,Organisms appear degraded.,Ochrophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Cryptomonas sp.,Cryptophyta,1,1.00E+02,9.95E+04,Organisms appear degraded.,Cryptophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,Plagioselmis sp.,Cryptophyta,5,5.35E+04,4.54E+06,Organisms appear degraded.,Cryptophyta
SB-WQ5,7/16/2015,12:47,water,0-5.3,cf. Chroococcus microscopicus,Cyanobacteria,194,2.07E+06,5.56E+05,Organisms appear degraded.,Cyanobacteria
SB-WQ5,7/16/2015,12:47,water,0-5.3,Chroococcus minutus,Cyanobacteria,32,3.42E+05,2.24E+07,Organisms appear degraded.,Cyanobacteria
SB-WQ5,7/16/2015,12:47,water,0-5.3,cf. Microcystis sp.,Cyanobacteria,345,3.69E+06,2.41E+08,Organisms appear degraded.,Cyanobacteria
SB-WQ5,7/16/2015,12:47,water,0-5.3,cf. Peridinium sp.,Pyrrophyta,1,1.82E+03,1.27E+07,Organisms appear degraded.,Miozoa
SB-WQ5,8/6/2015,13:20,water,0-2.5,Achnanthidium minutissimum,Bacillariophyta,2,5.35E+04,2.77E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Aulacoseira sp.,Bacillariophyta,3,6.00E+02,2.00E+05,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Cocconeis placentula,Bacillariophyta,1,2.67E+04,1.78E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,cf. Cyclotella sp.,Bacillariophyta,18,4.81E+05,2.83E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Cyclotella sp.,Bacillariophyta,9,2.41E+05,1.63E+08,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,cf. Fragilaria crotonensis,Bacillariophyta,31,8.29E+05,6.17E+08,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,cf. Fragilaria sp.,Bacillariophyta,2,5.35E+04,1.26E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Lindavia ocellata,Bacillariophyta,2,7.26E+03,2.85E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Navicula sp.,Bacillariophyta,1,3.63E+03,1.84E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Nitzschia spp.,Bacillariophyta,6,1.60E+05,6.74E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Staurosira sp.,Bacillariophyta,12,3.21E+05,3.02E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Chlamydomonas sp.,Chlorophyta,9,2.41E+05,2.27E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,cf. Chlorella sp.,Chlorophyta,18,4.81E+05,2.02E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,cf. Cosmarium sp.,Chlorophyta,1,2.67E+04,1.32E+08,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Crucigenia tetrapedia,Chlorophyta,12,3.21E+05,3.47E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,cf. Elakatothrix sp.,Chlorophyta,4,8.00E+02,6.03E+04,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,cf. Oocystis sp.,Chlorophyta,16,4.28E+05,2.02E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Pediastrum duplex,Chlorophyta,8,2.91E+04,8.39E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Scenedesmus sp.,Chlorophyta,36,9.63E+05,2.72E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Sphaerocystis sp.,Chlorophyta,12,3.21E+05,3.63E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Tetrastrum sp.,Chlorophyta,4,8.00E+02,5.24E+04,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,Plagioselmis sp.,Cryptophyta,9,2.41E+05,2.04E+07,Organisms appear degraded.,Cryptophyta
SB-WQ5,8/6/2015,13:20,water,0-2.5,cf. Chroococcus microscopicus,Cyanobacteria,136,3.64E+06,9.75E+05,Organisms appear degraded.,Cyanobacteria
SB-WQ5,8/6/2015,13:20,water,0-2.5,Chroococcus minutus,Cyanobacteria,1,2.67E+04,1.75E+06,Organisms appear degraded.,Cyanobacteria
SB-WQ5,8/6/2015,13:20,water,0-2.5,Dolichospermum sp.,Cyanobacteria,27,5.40E+03,2.26E+05,Organisms appear degraded.,Cyanobacteria
SB-WQ5,8/6/2015,13:20,water,0-2.5,Merismopedia sp.,Cyanobacteria,56,1.50E+06,1.20E+07,Organisms appear degraded.,Cyanobacteria
SB-WQ5,8/6/2015,13:20,water,0-2.5,cf. Microcystis sp.,Cyanobacteria,1183,3.16E+07,2.07E+09,Organisms appear degraded.,Cyanobacteria
SB-WQ5,8/6/2015,13:20,water,0-2.5,cf. Peridinium sp.,Pyrrophyta,2,4.00E+02,1.63E+06,Organisms appear degraded.,Miozoa
SB-WQ5,8/17/2015,12:40,water,0-5.2,Achnanthidium minutissimum,Bacillariophyta,1,2.00E+02,9.42E+03,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Achnanthidium sp.,Bacillariophyta,1,2.38E+04,1.68E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Amphora sp.,Bacillariophyta,1,3.63E+03,7.99E+04,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Cocconeis placentula,Bacillariophyta,1,3.63E+03,3.00E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Cyclotella spp.,Bacillariophyta,34,8.08E+05,4.76E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Encyonema sp.,Bacillariophyta,2,4.00E+02,1.62E+05,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,cf. Fragilaria crotonensis,Bacillariophyta,33,7.84E+05,2.96E+08,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Lindavia ocellata,Bacillariophyta,1,3.63E+03,3.91E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Navicula sp.,Bacillariophyta,2,4.75E+04,9.52E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Nitzschia sp.,Bacillariophyta,1,2.00E+02,1.26E+05,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Staurosira sp.,Bacillariophyta,42,9.98E+05,9.41E+07,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Stephanodiscus sp.,Bacillariophyta,1,2.00E+02,5.67E+05,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Ulnaria delicatissima var. angustissima,Bacillariophyta,1,3.63E+03,4.23E+06,Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Chlamydomonas sp.,Chlorophyta,2,4.75E+04,1.11E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,cf. Chlorella sp.,Chlorophyta,31,7.37E+05,3.09E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Cosmarium sp.,Chlorophyta,1,3.63E+03,1.48E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Crucigenia sp.,Chlorophyta,4,9.51E+04,3.42E+06,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Crucigenia tetrapedia,Chlorophyta,12,2.85E+05,2.14E+07,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Monoraphidium sp.,Chlorophyta,1,2.38E+04,8.96E+05,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,cf. Oocystis sp.,Chlorophyta,8,1.60E+03,7.54E+04,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Pediastrum duplex,Chlorophyta,13,2.60E+03,5.55E+05,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Scenedesmus sp.,Chlorophyta,54,1.28E+06,1.18E+08,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Tetraedron minimum,Chlorophyta,1,3.63E+03,3.92E+05,Organisms appear degraded.,Chlorophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Cryptomonas sp.,Cryptophyta,3,7.13E+04,4.06E+07,Organisms appear degraded.,Cryptophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,Plagioselmis sp.,Cryptophyta,8,1.90E+05,1.61E+07,Organisms appear degraded.,Cryptophyta
SB-WQ5,8/17/2015,12:40,water,0-5.2,cf. Chroococcus microscopicus,Cyanobacteria,156,3.71E+06,9.94E+05,Organisms appear degraded.,Cyanobacteria
SB-WQ5,8/17/2015,12:40,water,0-5.2,Chroococcus minutus,Cyanobacteria,36,8.56E+05,5.60E+07,Organisms appear degraded.,Cyanobacteria
SB-WQ5,8/17/2015,12:40,water,0-5.2,Dolichospermum sp.,Cyanobacteria,90,2.14E+06,8.96E+07,Organisms appear degraded.,Cyanobacteria
SB-WQ5,8/17/2015,12:40,water,0-5.2,cf. Merismopedia sp.,Cyanobacteria,88,2.09E+06,1.67E+07,Organisms appear degraded.,Cyanobacteria
SB-WQ5,8/17/2015,12:40,water,0-5.2,cf. Microcystis sp.,Cyanobacteria,399,9.48E+06,6.21E+08,Organisms appear degraded.,Cyanobacteria
SB-WQ5,8/27/2015,12:20,water,0-5.0,Achnanthidium catenatum,Bacillariophyta,1,2.67E+04,2.02E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Achnanthidium minutissimum,Bacillariophyta,5,1.34E+05,6.93E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Amphora pediculus,Bacillariophyta,8,2.91E+04,7.56E+05,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Amphora spp.,Bacillariophyta,21,4.20E+03,1.18E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Aulacoseira granulata,Bacillariophyta,7,2.54E+04,6.39E+07,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Aulacoseira sp.,Bacillariophyta,11,2.94E+05,2.08E+08,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Cocconeis cf. placentula,Bacillariophyta,1,2.67E+04,3.23E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Cocconeis placentula,Bacillariophyta,1,3.63E+03,9.70E+05,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Cyclotella meneghiniana,Bacillariophyta,2,7.26E+03,2.28E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Cyclotella spp.,Bacillariophyta,76,2.03E+06,1.72E+08,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Cymatopleura solea,Bacillariophyta,3,1.09E+04,7.26E+08,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Cymbella sp.,Bacillariophyta,1,3.63E+03,3.36E+07,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Cymbopleura sp.,Bacillariophyta,1,2.67E+04,2.91E+07,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Denticula sp.,Bacillariophyta,3,8.02E+04,2.87E+07,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Denticula tenuis,Bacillariophyta,5,1.00E+03,4.48E+05,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Diploneis sp.,Bacillariophyta,2,4.00E+02,1.27E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Encyonema sp.,Bacillariophyta,1,3.63E+03,6.10E+05,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Eucocconeis flexella,Bacillariophyta,5,1.00E+03,2.07E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Eucocconeis sp.,Bacillariophyta,2,7.26E+03,1.92E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Fragilaria brevistriata,Bacillariophyta,39,1.04E+06,1.44E+08,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Fragilaria capucina,Bacillariophyta,14,2.80E+03,9.15E+05,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Fragilaria construens,Bacillariophyta,17,3.40E+03,1.92E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Fragilaria crotonensis,Bacillariophyta,9,2.41E+05,2.45E+08,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Fragilaria tenera,Bacillariophyta,1,2.67E+04,8.19E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Gomphonema sp.,Bacillariophyta,2,7.26E+03,1.94E+06,Girdle view. Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Gyrosigma attenuatum,Bacillariophyta,3,6.00E+02,3.29E+07,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Karayevia laterostrata,Bacillariophyta,2,7.26E+03,2.05E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Lindavia ocellata,Bacillariophyta,3,8.02E+04,6.80E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Navicula gregaria,Bacillariophyta,1,2.67E+04,1.06E+07,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Navicula spp.,Bacillariophyta,2,5.35E+04,5.04E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Navicula viridula,Bacillariophyta,1,2.67E+04,1.39E+08,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Neidium dubium,Bacillariophyta,3,6.00E+02,2.85E+06,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Nitzschia spp.,Bacillariophyta,4,1.07E+05,1.36E+07,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Sellaphora pupula,Bacillariophyta,1,2.00E+02,9.60E+04,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Sellaphora cf. seminulum,Bacillariophyta,5,1.00E+03,1.95E+05,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Staurosirella pinnata,Bacillariophyta,6,1.60E+05,1.51E+07,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Stephanodiscus niagarae,Bacillariophyta,2,7.26E+03,3.42E+08,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,cf. Stephanodiscus sp.,Bacillariophyta,1,3.63E+03,1.03E+07,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Surirella sp.,Bacillariophyta,1,3.63E+03,2.68E+08,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Tryblionella sp.,Bacillariophyta,2,5.35E+04,8.06E+07,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Ulnaria ulna,Bacillariophyta,1,2.00E+02,5.94E+05,Moderate detritus. Organisms appear degraded.,Bacillariophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Chlamydomonas spp.,Chlorophyta,9,2.41E+05,1.32E+07,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Chlorella spp.,Chlorophyta,31,8.29E+05,2.78E+07,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Coelastrum sp.,Chlorophyta,8,2.14E+05,3.02E+06,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Cosmarium sp.,Chlorophyta,1,3.63E+03,6.27E+07,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Crucigenia tetrapedia,Chlorophyta,24,6.42E+05,7.70E+06,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Elakatothrix acuta,Chlorophyta,16,3.20E+03,1.66E+05,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Elakatothrix gelatinosa,Chlorophyta,1,3.63E+03,4.79E+05,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Kirchneriella sp.,Chlorophyta,11,2.20E+03,5.76E+05,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Monactinus simplex,Chlorophyta,16,3.20E+03,1.33E+06,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Monoraphidium minutum,Chlorophyta,1,2.00E+02,5.45E+03,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Oocystis sp.,Chlorophyta,17,4.55E+05,4.76E+07,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Pediastrum duplex,Chlorophyta,8,2.14E+05,1.00E+07,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Scenedesmus spp.,Chlorophyta,24,6.42E+05,6.72E+06,Moderate detritus. Organisms appear degraded.,Chlorophyta
SB-WQ5,8/27/2015,12:20,water,0-5.0,Sphaerocystis planctonica,Chlorophyta,42,1.53E+05,1.73E+07,Moderate detritus. Organisms appear degraded.,Chlorophyta
